CID,SMILES,Predicted_IE,repeat,3D_conformer,MolWt,LogP,TPSA,HBA,HBD,NumAtoms,NumRings,Formula,Predicted_LD50_log10,Predicted_LD50
116749940,CCOC1(CCCC(C1)C)C(=O)C(C)CCOC,0.99425596,0,Conformer3D_COMPOUND_CID_116749940.sdf,256.386,3.2135000000000016,35.53,3,0,18,1,C15H28O3,3.65886991651287,4559.0034044503045
116749952,CCOC1(CCCC(C1)C)C(=O)C2CCC(C(C2)C)C,0.9828767,0,Conformer3D_COMPOUND_CID_116749952.sdf,280.452,4.613200000000004,26.3,2,0,20,2,C18H32O2,3.681601431726228,4803.982666423299
116749966,CCOC1=CC=C(C=C1)C(=O)C2(CCCC(C2)C)OCC,0.9931035,0,Conformer3D_COMPOUND_CID_116749966.sdf,290.403,4.2534000000000045,35.53,3,0,21,2,C18H26O3,3.651523798847662,4482.53613115903
116749978,CCOC1(CCCC(C1)C)C(=O)COC(C)C,0.9800715,0,Conformer3D_COMPOUND_CID_116749978.sdf,242.359,2.9659000000000013,35.53,3,0,17,1,C14H26O3,3.742921527252919,5532.501333188109
116749984,CCOC1(CCCC(C1)C)C(=O)C2=CC=CC(=C2)C,0.98370135,0,Conformer3D_COMPOUND_CID_116749984.sdf,260.377,4.163120000000005,26.3,2,0,19,2,C17H24O2,3.722200764150693,5274.736437623451
116750005,CCOC1(CCC(CC1)(C)C)C(=O)CCC(C)C,0.98877454,0,Conformer3D_COMPOUND_CID_116750005.sdf,254.414,4.367200000000004,26.3,2,0,18,1,C16H30O2,3.700663322045085,5019.533095676669
116750010,CCOC1(CCC(CC1)(C)C)C(=O)C2CCCCC2,0.9916533000000002,0,Conformer3D_COMPOUND_CID_116750010.sdf,266.42499999999995,4.511300000000005,26.3,2,0,19,2,C17H30O2,3.708062608449503,5105.786003359695
116750021,CCOC1(CCC(CC1)(C)C)C(=O)C2CCC2,0.98461485,0,Conformer3D_COMPOUND_CID_116750021.sdf,238.37099999999995,3.731100000000003,26.3,2,0,17,2,C15H26O2,3.700663322045085,5019.533095676669
116750029,CCOC1(CCC(CC1)(C)C)C(=O)C(C)C,0.9845957,0,Conformer3D_COMPOUND_CID_116750029.sdf,226.36,3.5870000000000024,26.3,2,0,16,1,C14H26O2,3.700663322045085,5019.533095676669
116750031,CCOC1(CCC(CC1)(C)C)C(=O)C2=CC(=CC=C2)OC,0.9852147,0,Conformer3D_COMPOUND_CID_116750031.sdf,290.403,4.2534000000000045,35.53,3,0,21,2,C18H26O3,3.629973156261584,4265.531527398348
116750037,CCOC1(CCC(CC1)(C)C)C(=O)CCC(C)(C)C,1.0127951,0,Conformer3D_COMPOUND_CID_116750037.sdf,268.441,4.757300000000005,26.3,2,0,19,1,C17H32O2,3.700663322045085,5019.533095676669
116750086,CCOC1(CCC(CC1)(C)C)C(=O)C(C)(C)C,1.0057166,0,Conformer3D_COMPOUND_CID_116750086.sdf,240.387,3.977100000000004,26.3,2,0,17,1,C15H28O2,3.700663322045085,5019.533095676669
116750099,CCOC1(CCC(CC1)(C)C)C(=O)C2CCCC(C2)C,0.9978285,0,Conformer3D_COMPOUND_CID_116750099.sdf,280.452,4.757300000000005,26.3,2,0,20,2,C18H32O2,3.708062608449503,5105.786003359695
116750106,CCOC1(CCC(CC1)(C)C)C(=O)C2=CC=CC=C2C,0.99796873,0,Conformer3D_COMPOUND_CID_116750106.sdf,274.40400000000005,4.553220000000004,26.3,2,0,20,2,C18H26O2,3.780677079915489,6034.997296960508
116750112,CCOC1(CCC(CC1)(C)C)C(=O)CC(C)C,0.9902312,0,Conformer3D_COMPOUND_CID_116750112.sdf,240.387,3.977100000000004,26.3,2,0,17,1,C15H28O2,3.700663322045085,5019.533095676669
116750122,CCOC1(CCC(CC1)(C)C)C(=O)C2CCCCCC2,0.9881601,0,Conformer3D_COMPOUND_CID_116750122.sdf,280.452,4.901400000000005,26.3,2,0,20,2,C18H32O2,3.6810366553784193,4797.739408693828
116750123,CCOC1(CCC(CC1)(C)C)C(=O)CCCC(C)C,0.9817523,0,Conformer3D_COMPOUND_CID_116750123.sdf,268.441,4.757300000000005,26.3,2,0,19,1,C17H32O2,3.700663322045085,5019.533095676669
116750126,CCOC1(CCC(CC1)(C)C)C(=O)C(C)CCOC,1.0150919,0,Conformer3D_COMPOUND_CID_116750126.sdf,270.41299999999995,3.603600000000003,35.53,3,0,19,1,C16H30O3,3.6593081387350894,4563.60596098274
116750134,CCOC1(CCC(CC1)(C)C)C(=O)C2CCC(C(C2)C)C,1.0072659,0,Conformer3D_COMPOUND_CID_116750134.sdf,294.4790000000001,5.003300000000006,26.3,2,0,21,2,C19H34O2,3.692385357652153,4924.763253617666
116750136,CCOC1(CCC(CC1)(C)C)C(=O)C2CCC(CC2)C,0.98817676,0,Conformer3D_COMPOUND_CID_116750136.sdf,280.452,4.757300000000005,26.3,2,0,20,2,C18H32O2,3.708062608449503,5105.786003359695
116750143,CCOC1(CCC(CC1)(C)C)C(=O)C2=CC=CC(=C2C)C,0.98306185,0,Conformer3D_COMPOUND_CID_116750143.sdf,288.4310000000001,4.861640000000005,26.3,2,0,21,2,C19H28O2,3.780677079915489,6034.997296960508
116750153,CCOC1(CCC(CC1)(C)C)C(=O)C2CCCC2,0.9812508,0,Conformer3D_COMPOUND_CID_116750153.sdf,252.398,4.121200000000004,26.3,2,0,18,2,C16H28O2,3.642731298392256,4392.697514958387
116750154,CCOC1(CCC(CC1)(C)C)C(=O)C2=CC=CC(=C2)C,0.98075646,0,Conformer3D_COMPOUND_CID_116750154.sdf,274.404,4.553220000000004,26.3,2,0,20,2,C18H26O2,3.7132519757909024,5167.160787655668
116750155,CCOC1(CCC(CC1)(C)C)C(=O)CC2=CC=CC(=C2)C,0.9901853,0,Conformer3D_COMPOUND_CID_116750155.sdf,288.4310000000001,4.4821200000000045,26.3,2,0,21,2,C19H28O2,3.7132519757909024,5167.160787655668
116750156,CCOC1(CCC(CC1)(C)C)C(=O)C2=CC=C(C=C2)C,0.9862021,0,Conformer3D_COMPOUND_CID_116750156.sdf,274.404,4.553220000000004,26.3,2,0,20,2,C18H26O2,3.7132519757909024,5167.160787655668
116750326,CC1(CCC(CC1)(C(=O)C2CCCCCC2)OC)C,0.9944435,0,Conformer3D_COMPOUND_CID_116750326.sdf,266.42499999999995,4.511300000000005,26.3,2,0,19,2,C17H30O2,3.628937497528759,4255.371665842032
116750358,CC(C)C1=CC=C(C=C1)C(=O)C2(CCC(CC2)(C)C)OC,0.98249334,0,Conformer3D_COMPOUND_CID_116750358.sdf,288.43099999999987,4.978100000000005,26.3,2,0,21,2,C19H28O2,3.645758418511991,4423.422457608545
116751128,CCCCCCCC(=O)C(C1CCCCC1)OCC,0.9808948,0,Conformer3D_COMPOUND_CID_116751128.sdf,268.4409999999999,4.901400000000005,26.3,2,0,19,1,C17H32O2,3.798624431839866,6289.620352988934
116751171,CCOC(C1CCCCC1)C(=O)CCC(C)(C)C,0.9938791,0,Conformer3D_COMPOUND_CID_116751171.sdf,254.414,4.367200000000004,26.3,2,0,18,1,C16H30O2,3.6998928230385633,5010.63563860555
116751286,CCOC(C1CCCCC1)C(=O)C(C)CCOC,0.9876357,0,Conformer3D_COMPOUND_CID_116751286.sdf,256.386,3.2135000000000016,35.53,3,0,18,1,C15H28O3,3.7008992164074273,5022.260280208872
116754440,CCCOC1=CC=C(C=C1)C(C2(CCC(CC2)C)OC)O,0.9826929,0,Conformer3D_COMPOUND_CID_116754440.sdf,292.41900000000004,4.104100000000004,38.69,3,1,21,2,C18H28O3,3.61526906378178,4123.529100273305
116754660,CCOC1(CCC(CC1)C)C(C2=CC=C(C=C2)C(C)C)O,0.99678046,0,Conformer3D_COMPOUND_CID_116754660.sdf,290.44700000000006,4.8288000000000055,29.46,2,1,21,2,C19H30O2,3.6707653987161537,4685.602025053911
116754686,CCOC1(CCC(CC1)C)C(C2=CC=CC(=C2)C)O,0.9935236,0,Conformer3D_COMPOUND_CID_116754686.sdf,262.39300000000003,4.013820000000004,29.46,2,1,19,2,C17H26O2,3.661685620938376,4588.6572677707
116755491,CCOC1(CCC(CC1)(C)C)C(C2=CC=CC(=C2C)C)O,0.98661184,0,Conformer3D_COMPOUND_CID_116755491.sdf,290.447,4.7123400000000055,29.46,2,1,21,2,C19H30O2,3.680635026674306,4793.304585714778
117613137,COCCCCOCOCCCCOCOC,0.9818212,0,Conformer3D_COMPOUND_CID_117613137.sdf,250.33499999999992,1.8044,46.15000000000001,5,0,17,0,C12H26O5,3.772136845475511,5917.48063641749
117629257,CCCCCCCCCCCCCCCCO.CCCCCCCCCCCCCCCO,0.9891251,0,,470.8670000000005,10.529899999999992,40.46,2,2,33,0,C31H66O2,3.7609939616688135,5767.584442189545
117658580,CCCCOC1=C(C=C(C=C1)C(CC)(CC)C(=O)O)C,0.9922334,0,Conformer3D_COMPOUND_CID_117658580.sdf,278.39199999999994,4.316320000000003,46.53,2,1,20,1,C17H26O3,3.6848390191565232,4839.929316584695
117686560,CCCC(C)(C(=O)OC1CCCCC1OC(C)CC)OCC2=CC=CC=C2,0.9909472,0,Conformer3D_COMPOUND_CID_117686560.sdf,376.537,5.431500000000006,44.76000000000001,4,0,27,2,C23H36O4,3.7880025272870967,6137.655768364918
117708789,CCCCOP(=O)(CCC1=C(OC(=C1)C)C)OCCCC,0.98143876,0,Conformer3D_COMPOUND_CID_117708789.sdf,316.3780000000001,5.265440000000004,48.67,4,0,21,1,C16H29O4P,3.633813333333341,4303.416030784438
117709402,CC(C)CCCCC(=O)C(COC)OCCCCC(C)C,1.0039824,0,Conformer3D_COMPOUND_CID_117709402.sdf,300.483,4.629800000000005,35.53,3,0,21,0,C18H36O3,3.723788319518764,5294.053423094036
117714179,CCCCCCCCCCCCCC(=O)NCCCC(C(=O)O)NC(=O)CC(CCCCCCCC)C(=O)O,0.9876939,0,,554.8130000000006,6.994800000000009,132.79999999999998,4,4,39,0,C31H58N2O6,3.67465364961922,4727.740706774963
117714181,CCCCCCCCCCCC(=O)NCCCC(C(=O)O)NC(=O)CC(CCCCCCCC)C(=O)O,0.98907506,0,,526.7590000000006,6.214600000000004,132.79999999999998,4,4,37,0,C29H54N2O6,3.67465364961922,4727.740706774963
117745361,CCCCCCCCCCCCCCCCCCOCCCOOC,0.9943402,0,,358.60700000000014,7.232600000000009,27.69,3,0,25,0,C22H46O3,3.763503811443989,5801.012635700561
117746954,CCCCCCCCCCCCCCOCC(COC)OCCCCCCCCCCCCCC,0.99412656,0,,498.87700000000063,10.436799999999996,27.69,3,0,35,0,C32H66O3,3.67358810989988,4716.155432481684
117750225,CCC(=O)CCOCC(C)(C)C(=O)CC,0.9927805,0,Conformer3D_COMPOUND_CID_117750225.sdf,214.305,2.3775000000000004,43.37000000000001,3,0,15,0,C12H22O3,3.8195681396101615,6600.367840967311
117760625,CCCCCCCCCCCCCCCCCCOCCCCCCCCCCCCCCCC(=O)O,0.9864561,0,,524.9150000000006,11.810499999999989,46.53,2,1,37,0,C34H68O3,3.693096786257776,4932.837242235445
117767966,CCCCCCCCCCCCOC(C)(CC)C(=O)CCCCCO,0.9937628,0,,356.5910000000002,6.214400000000008,46.53,3,1,25,0,C22H44O3,3.611235522169045,4085.408820061435
117783814,CCCCCCCCCCCCCCCCCC(=O)CCCCCCCCCCOC=O,0.9918989,0,,452.7640000000004,9.5009,43.37000000000001,3,0,32,0,C29H56O3,3.885770482663641,7687.240751604271
117785917,CCCCCOC1=CC=C(C=C1)C(OC)OC,0.98201287,0,Conformer3D_COMPOUND_CID_117785917.sdf,238.327,3.5470000000000024,27.69,3,0,17,1,C14H22O3,3.648088330410417,4447.217094577361
117806495,CCCCOCC1C(C(CC(O1)OC(=O)C)OCCCC)OCCCC,0.9810836,0,Conformer3D_COMPOUND_CID_117806495.sdf,374.51800000000026,3.851800000000003,63.22000000000001,6,0,26,1,C20H38O6,3.74166584423831,5516.528220874005
117819261,CCCCCCCCCCCCN(C)C.C(CCCCCO)CCCCC(=O)O,0.98653847,0,,415.7030000000002,7.043100000000008,60.77,3,2,29,0,C25H53NO3,3.693701862834906,4939.714659742471
117826955,CC1=CC(=C(C=C1)OC(C2=CC=CC=C2)OC3=C(C=C(C=C3)C)OC(C)OC4CCCCC4)OC(C)OC5CCCCC5,0.984121,0,Conformer3D_COMPOUND_CID_117826955.sdf,588.7850000000002,9.60824,55.38000000000001,6,0,43,5,C37H48O6,3.675334434329721,4735.157558018717
117836054,CCCCCCCCCCCCCCOCC(CNC(=O)CC[C@H](C)C(=O)O)OCCCCCCCCCCCCCC,0.98641545,0,,611.9929999999998,10.407499999999995,84.86,4,2,43,0,C37H73NO5,3.658630019714044,4556.485784826112
117871853,CCCCCCCCCCCCCC(CCCC)(CCCC)S,0.9905982,0,,342.677,8.736500000000001,0.0,1,1,23,0,C22H46S,3.617963393020703,4149.190673480031
117899960,CCC(=O)CCCCCCCCCCCCCCOCC,0.995451,0,,298.511,6.073300000000009,26.3,2,0,21,0,C19H38O2,3.742100008716223,5522.045855280195
117932928,CC(=O)COCCOCC(C)(C)C,0.9873138,0,Conformer3D_COMPOUND_CID_117932928.sdf,188.267,1.6546999999999998,35.53,3,0,13,0,C10H20O3,3.635019931627748,4315.388815347837
118014263,[2H]C(C)(C)C(=O)CCCC(=C)OCC(OC)OC(CC)CO,0.9989533000000002,0,Conformer3D_COMPOUND_CID_118014263.sdf,303.417101778,2.6721000000000017,64.99000000000001,5,1,22,0,C16H30O5,3.65808482034632,4550.769307559082
118035573,CCC(=O)C.CCOC(C)OCC.CC(CO)O,0.9804845,0,,266.378,1.7503000000000002,75.99000000000002,5,2,18,0,C13H30O5,3.6591940038131674,4562.406778413199
118123237,CC[C@@H](COCOCCOC)/C=C(/C)\[C@H](CC(=O)C)OCC1=CC=C(C=C1)OC,0.9855571,0,,408.53500000000014,4.169100000000004,63.22000000000001,6,0,29,1,C23H36O6,3.666535691919192,4640.189231983348
118136971,CCC(CC)OCCOCCOCCOC(=O)CCC(=O)C(C)(CC)OC,0.98274213,0,,390.51700000000017,2.932400000000001,80.29,7,0,27,0,C20H38O7,4.048665362559295,11185.756539010845
118165724,CCCCCCCC(=O)OCC(CCCCOCC1=CC=CC=C1)COC(=O)CCCCCCC,0.98420626,0,,490.7250000000004,7.797100000000009,61.83000000000001,5,0,35,1,C30H50O5,3.8414310270724847,6941.1435647026
118168748,CCCCCCCCOC(CCCCC(=O)OCCCCCCCC)OCCCCCCCC,1.0069766,0,,484.8060000000006,9.5308,44.76000000000001,4,0,34,0,C30H60O4,4.018173127827914,10427.330232659187
118168910,C1CCOC(C1)OCCCCCCCCCCC(CCO)OC(=O)O,0.98400027,0,,360.491,4.486100000000005,85.22000000000001,5,2,25,1,C19H36O6,3.730989922360862,5382.572923145543
118179642,CCOC1=CC2=CCC3C4CCC(=O)[C@@]4(CCC3[C@@]2(CC1)C)C,0.9857185,0,Conformer3D_COMPOUND_CID_118179642.sdf,314.46900000000005,5.048600000000005,26.3,2,0,23,4,C21H30O2,3.7014991556776566,5029.202881100719
118180354,[2H]CCCOCC(COCCC[2H])(COCCC[2H])COCC1=CC=CC=C1,0.9833851,0,,355.53330533400003,4.469400000000004,36.92,4,0,28,1,C21H36O4,3.765821508882388,5832.053628638394
118188832,CCOC1=CC2=CC[C@H]3[C@@H]4CCC(=O)[C@]4(CC[C@@H]3[C@]2(CC1)CO)C,0.98841083,0,Conformer3D_COMPOUND_CID_118188832.sdf,330.46800000000013,4.021000000000004,46.53,3,1,24,4,C21H30O3,3.718628214285717,5231.523906860048
118242770,C[C@@H]1[C@@H](C(=O)[C@@H]([C@H]([C@H]1OCOC)C/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)C)C,1.0362091999999998,0,Conformer3D_COMPOUND_CID_118242770.sdf,404.63500000000016,6.892000000000008,35.53,3,0,29,1,C26H44O3,3.6845045683053015,4836.20351435055
118242775,C[C@H]1[C@H](C(=O)[C@H]([C@@H]([C@@H]1OCOC)C/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)C)C,1.0362091999999998,0,Conformer3D_COMPOUND_CID_118242775.sdf,404.63500000000016,6.892000000000008,35.53,3,0,29,1,C26H44O3,3.6845045683053015,4836.20351435055
118278945,CC(=O)C(C)(C)CC1=CC(=C(C=C1)OC)OCCCOC,0.98961914,0,Conformer3D_COMPOUND_CID_118278945.sdf,294.391,3.268200000000002,44.76000000000001,4,0,21,1,C17H26O4,3.6393408515547656,4358.538148647018
118279123,CC(COC)C(=O)CC1=CC(=CC=C1)OCCCOC,0.9804009,0,Conformer3D_COMPOUND_CID_118279123.sdf,280.36400000000003,2.4960000000000004,44.76000000000001,4,0,20,1,C16H24O4,3.653945397720353,4507.600285452301
118326949,CC(C)CCOC(C)(C)C(C)(C)C(=O)CCCCCO,0.9860837,0,Conformer3D_COMPOUND_CID_118326949.sdf,286.456,3.975700000000004,46.53,3,1,20,0,C17H34O3,3.719060571490038,5236.734687603062
118341676,CCCCCCCCCCCCCCCCCCCCOCC(=O)[C@H]([C@@H]([C@@H](CO)O)O)O,0.99978197,0,,460.69600000000014,4.688800000000007,107.22,6,4,32,0,C26H52O6,3.8688765175958855,7393.950139131531
118353076,CCCCCCCCCC(=O)COCC1CCCCC1,0.9835923,0,Conformer3D_COMPOUND_CID_118353076.sdf,282.468,5.293100000000004,26.3,2,0,20,1,C18H34O2,3.610956128349668,4082.7814072328233
118371366,CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OCCC1=CC=CC=C1)OCC(=O)CC2=CC=CC=C2,0.98228455,0,,534.7810000000003,8.616700000000005,52.6,4,0,39,2,C35H50O4,3.828379481882546,6735.649530894028
118441415,CC(C)CCCCCOCCCOCC(=O)C(C)C,0.98436236,0,Conformer3D_COMPOUND_CID_118441415.sdf,272.42900000000003,3.851200000000003,35.53,3,0,19,0,C16H32O3,3.7338684803422697,5418.367783024912
118441418,CC(C)CCCCCOCC(=O)C(C)C,0.98036975,0,Conformer3D_COMPOUND_CID_118441418.sdf,214.349,3.4445000000000023,26.3,2,0,15,0,C13H26O2,3.7291040373685527,5359.250255997954
118441428,CC(C)CCOCCCCOCC(=O)C(C)C,0.98761654,0,Conformer3D_COMPOUND_CID_118441428.sdf,244.375,3.071000000000001,35.53,3,0,17,0,C14H28O3,3.699116584875069,5001.687855642269
118447319,CC1=C(C(=CCC1OCCCCOC2=CC=CC(=C2C)C(=O)O)C(=O)CC(C)C)O,0.99086714,0,Conformer3D_COMPOUND_CID_118447319.sdf,416.5140000000002,5.014720000000004,93.06000000000002,5,2,30,2,C24H32O6,3.749320373015876,5614.620060362843
118457091,CCCCCCCCCCCCCCCCOCC(CO[C@H]1[C@H](C([C@@H](C(O1)CO)O)O)O)OC,0.987899,0,,492.6940000000001,3.315800000000003,117.84000000000002,8,4,34,1,C26H52O8,3.858481583333332,7219.075491183074
118489622,CC(CCC/C(=C/CC/C(=C/C(C)(OC)OC)/C)/C)CCC=C(C)C,0.9981581,0,Conformer3D_COMPOUND_CID_118489622.sdf,350.58700000000016,7.221000000000008,18.46,2,0,25,0,C23H42O2,3.627265224913143,4239.017650673452
118505270,C[C@@H](CCC/C(=C/CC/C(=C/C(C)(OC)OC)/C)/C)CCC=C(C)C,0.99758774,0,Conformer3D_COMPOUND_CID_118505270.sdf,350.58700000000016,7.221000000000008,18.46,2,0,25,0,C23H42O2,3.627265224913143,4239.017650673452
118637139,CCCCCCCCCOCCOCCOC,0.98898995,0,Conformer3D_COMPOUND_CID_118637139.sdf,246.391,3.4166000000000025,27.69,3,0,17,0,C14H30O3,3.6593832036667298,4564.394818291947
118644096,CCCC[C@@H]([C@H](C)OCC1=CC=C(C=C1)OC)[C@@H](COC2=CC=CC=C2)OCC(OCC)OCC,0.98052436,0,,488.6650000000004,6.2700000000000085,55.38000000000001,6,0,35,2,C29H44O6,3.611338191313073,4086.374743017695
118644097,CCCC[C@H]([C@H](C)OCC1=CC=C(C=C1)OC)[C@@H](COC2=CC=CC=C2)OCC(OCC)OCC,0.98052436,0,,488.6650000000004,6.2700000000000085,55.38000000000001,6,0,35,2,C29H44O6,3.611338191313073,4086.374743017695
118668835,CCCCCCCCCCCCOCC(CC)OCCCCCCCCCC,0.98025376,0,,398.7160000000004,8.859800000000005,18.46,2,0,28,0,C26H54O2,3.682103179871861,4809.536000426577
118797221,CCCCCCCCC=CCCCCCCC[13C](=O)OCC(CO[13C](=O)CCCCCCCC=CCCCCCCCC)O[13C](=O)CCCCCCCC=CCCCCCCCC,1.0029063,0,,888.4300645199991,18.097099999999976,78.9,6,0,63,0,C57H104O6,4.116929943990695,13089.707559967324
118917645,CCCCCC(CCCCC)COCC1CO1,0.98554623,0,Conformer3D_COMPOUND_CID_118917645.sdf,242.403,4.178600000000003,21.76,2,0,17,1,C15H30O2,3.722795199647174,5281.961114694545
118933797,CCCCCCCCOC(CCC(=O)OCCCCCC)OCCCCCCCC,0.9891778,0,,428.6980000000004,7.9704000000000095,44.76000000000001,4,0,30,0,C26H52O4,4.018173127827914,10427.330232659187
118984438,CCCCCCCCCCCCCC1=NCC[N+]1(C)CCNC(=O)CCCCCCCCCCCCC,0.9802211,0,,520.9110000000006,9.363500000000002,41.46,2,1,37,1,C33H66N3O+,3.655064590062291,4519.231512476877
119093860,CC1(CC(=O)CCC1OCOCCOC)C,0.98627836,0,Conformer3D_COMPOUND_CID_119093860.sdf,230.304,1.7713,44.76000000000001,4,0,16,1,C12H22O4,3.729633864409714,5365.792380222739
121274490,CC(=O)CC(OCCCCO)OCCCCO,0.99000657,0,Conformer3D_COMPOUND_CID_121274490.sdf,248.319,0.8697999999999997,75.99000000000002,5,2,17,0,C12H24O5,3.7909580498202975,6179.567064328217
121276603,CCCCCCCCC1C(O1)CCCCCCCC(=O)OC(CO)CO,0.98129314,0,,372.54600000000016,4.131500000000004,79.29,5,2,26,1,C21H40O5,3.768825475151225,5872.533124789079
121281957,CCCCCCCC/C=C\CCCCCCC(CCCC)(CCCCCCCC)C(=O)O,0.9806694,0,,450.7920000000004,10.645599999999993,37.3,1,1,32,0,C30H58O2,3.632898645461329,4294.361943454391
121281958,CCCCCCCC/C=C/CCCCCCC(CCCC)(CCCCCCCC)C(=O)O,0.9806694,0,,450.7920000000004,10.645599999999993,37.3,1,1,32,0,C30H58O2,3.632898645461329,4294.361943454391
121305202,CCCCCCCCOCCC.CCCCCCCCOCCCCCCCC,0.99149805,0,,414.7590000000004,9.4975,18.46,2,0,29,0,C27H58O2,3.8994570082323214,7933.357188390409
121334871,CC(C)(C)OCCCCCCCCCCC(=O)CCCCCCC(=O)O,0.9895333,0,,370.5740000000001,6.3067000000000055,63.60000000000001,3,1,26,0,C22H42O4,3.7060885448442815,5082.630577058705
121375645,CCCCC(CC)COC(COCCOC(=O)C1=CC=CC=C1)OCC,0.9913701,0,,366.49800000000016,4.455600000000004,53.99000000000001,5,0,26,1,C21H34O5,4.015121665153679,10354.321965518806
121376055,CCCCCCOCCOC(CC)COC(=O)C1=CC(=CC=C1)C(=O)OCC(CC)OCCOCCCCCC,0.99918854,0,,566.7760000000002,6.784400000000009,89.52000000000002,8,0,40,1,C32H54O8,4.059324034653849,11463.67947469093
121396416,CCCCCCCCCCCCC(C)(C)O[P+](=O)OC(C)(C)CCCCCCCCCCCC,0.99826425,0,,501.7970000000006,11.856199999999983,35.53,3,0,34,0,C30H62O3P+,3.628950277777776,4255.496893106082
121396430,CCCCCCCCCCCC(C)(C)O[P+](=O)OC(C)(C)CCCCCCCCCCC,0.99628127,0,,473.7430000000005,11.075999999999988,35.53,3,0,32,0,C28H58O3P+,3.628950277777776,4255.496893106082
121419591,COCCC(=C)/C=C/C(=O)CC(/C=C/C/C=C(\C(=C\OC)\OC)/OC)O,0.98763883,0,Conformer3D_COMPOUND_CID_121419591.sdf,366.4540000000002,3.0662000000000016,74.22000000000001,6,1,26,0,C20H30O6,3.693093999999999,4932.80559524794
121423948,CCCCC(CC)COCCC(=O)OCC1COC(O1)(C)C,0.9858383,0,Conformer3D_COMPOUND_CID_121423948.sdf,316.4380000000001,3.3042000000000025,53.99000000000001,5,0,22,1,C17H32O5,3.642414039535117,4389.489753073274
121450077,CC1[C@H]([C@H](C(C(C1=O)OC)(OC)OC)O)C/C=C(\C)/CC/C=C(\C)/CCCC(C)CO,0.9918484,0,Conformer3D_COMPOUND_CID_121450077.sdf,440.6210000000004,4.0480000000000045,85.22000000000001,6,2,31,1,C25H44O6,3.658133708333334,4551.281610806274
121469805,CCCCCCCCCCCCOC(=O)CCCOCCOC,0.9846749,0,,330.50900000000007,4.893700000000004,44.76000000000001,4,0,23,0,C19H38O4,3.9179445879477006,8278.365325111447
121469812,CCCCCCCCCCCCCCOC(=O)CCCOCCOCCCCCC,0.98374474,0,,428.6980000000004,7.624400000000008,44.76000000000001,4,0,30,0,C26H52O4,3.827745211829651,6725.819558893718
121470035,CCCCCCCOCCOCCOCCCC(=O)OC,0.98129374,0,,304.427,2.9598000000000013,53.99000000000001,5,0,21,0,C16H32O5,3.9179445879477006,8278.365325111447
121470326,CCCCCCCCCCCCCCCCOC(=O)CCCOCCOCCCCCC,0.98038733,0,,456.7520000000004,8.40460000000001,44.76000000000001,4,0,32,0,C28H56O4,3.827745211829651,6725.819558893718
121470330,CCCCCCCCCCCCOC(=O)CCCOCCOCCCCCCCC,0.98764014,0,,428.6980000000004,7.624400000000008,44.76000000000001,4,0,30,0,C26H52O4,3.827745211829651,6725.819558893718
121470361,CCCCCCCCC(CCCCCC)COC(=O)CCCOCCOCCCCCC,0.9826474,0,,456.7520000000004,8.260500000000008,44.76000000000001,4,0,32,0,C28H56O4,3.995632343105358,9899.934998759594
121470511,CCCCCCCCCCCCCCCCOC(=O)CCCOCCOCCCCC,0.98038733,0,,442.7250000000004,8.014500000000009,44.76000000000001,4,0,31,0,C27H54O4,3.827745211829651,6725.819558893718
122403487,C[C@@H](CCC[C@H]([C@@H](CO)OCOC)OC)/C=C(\C)/C=C,0.9896531,0,Conformer3D_COMPOUND_CID_122403487.sdf,286.4120000000001,2.9215000000000013,47.92,4,1,20,0,C16H30O4,3.610164888888885,4075.349775239703
122413798,CCC(C)(C)C(=O)OCCOC(CC1CCC2CCCCC2C1)OC,0.9877803,0,Conformer3D_COMPOUND_CID_122413798.sdf,354.5310000000002,4.951500000000005,44.76000000000001,4,0,25,2,C21H38O4,3.67538768805472,4735.738224478776
122414269,CO[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)OC)OC)O)O)CO)O)O,1.000331,0,Conformer3D_COMPOUND_CID_122414269.sdf,384.37800000000016,-3.4348999999999936,156.53,11,5,26,2,C15H28O11,3.9648670870870872,9222.89123558912
122422609,CCCCC(CCC)COC(=O)C1CCC(O1)C(=O)OCC(CCC)CCCC,0.9807806999999998,0,,412.61100000000033,5.833400000000006,61.83,5,0,29,1,C24H44O5,3.7027236979191898,5043.403295897954
122457122,CC1=CC=CC=C1C(=O)CC2=CC(=C(C=C2)OC)OCCCOC,0.98794246,0,Conformer3D_COMPOUND_CID_122457122.sdf,328.40800000000013,3.8443200000000015,44.76000000000001,4,0,24,2,C20H24O4,3.610473597586511,4078.247677987322
122493495,CCCOC1C=CC(=O)C(C1C/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)C,0.9904871,0,Conformer3D_COMPOUND_CID_122493495.sdf,372.5930000000001,6.982100000000008,26.3,2,0,27,1,C25H40O2,3.738695488955518,5478.92668366102
122498261,CCC(C)CC1=CC=C(C=C1)OC(=O)C2=CC=C(C=C2)C(=C)OCCCOCCCOC,0.9913132,0,,440.5800000000004,5.924900000000006,53.99000000000001,5,0,32,2,C27H36O5,3.693275606060607,4934.868745383306
